company_id,company_name,is_fraudulent,is_early_stage_fraud,true_fraud_state,pd_target,fraud_type,cibil_score,dscr,gst_discrepancy_pct,bank_divergence_pct,bounce_rate
company_09036,Radhe Power 271 Private Limited,0,0,0,0.0589,None,798,1.2301,6.38,3.25,1.15
company_09037,Navrachana Metals 811 Partnership Firm,0,0,0,0.0765,None,709,1.578,2.06,4.14,1.99
company_09038,Hindustan Retail 529 Private Limited,0,0,0,0.1529,None,726,0.7361,2.49,5.0,3.67
company_09039,Bhaskar Enterprises 794 Partnership Firm,0,0,0,0.1652,None,704,1.2101,3.27,4.02,3.85
company_09040,Sterling Logistics 508 Private Limited,0,0,0,0.2551,None,759,1.902,4.03,5.64,1.72
company_09041,Karan Solutions 910 Private Limited,0,0,0,0.2764,None,851,0.7989,3.6,3.0,1.4
company_09042,Radhe Textiles 741 Partnership Firm,0,0,0,0.3329,None,760,1.6757,4.79,8.17,1.65
company_09043,Kalyani Pharma 673 Partnership Firm,0,0,0,0.1601,None,681,1.3776,4.32,3.08,2.74
company_09044,Bharat Renewables 179 LLP,0,0,0,0.0183,None,744,1.2666,10.25,5.2,3.04
company_09045,Aditya Solutions 681 LLP,0,0,0,0.1151,None,744,1.495,2.5,3.74,2.24
company_09046,Aditya Foods 556 LLP,0,0,0,0.273,None,709,0.8311,4.55,2.13,1.82
company_09047,Infinity Builders 293 Partnership Firm,0,0,0,0.1738,None,719,1.5856,6.31,3.91,1.81
company_09048,Bharat Solutions 991 Partnership Firm,0,0,0,0.1278,None,738,2.3763,4.73,4.12,2.1
company_09049,Apex Builders 982 Private Limited,0,0,0,0.2657,None,778,1.291,5.43,3.29,0.57
company_09050,Tejas Energy 423 Private Limited,0,0,0,0.2096,None,740,1.3886,3.17,6.72,2.68
company_09051,Bhaskar Infrastructure 750 Partnership Firm,1,0,1,0.8563,revenue_inflation,676,0.7691,33.22,49.25,7.31
company_09052,Kalyani Pharma 420 Private Limited,0,0,0,0.1429,None,799,1.7781,5.37,3.74,0.42
company_09053,Zenith Pharma 597 LLP,0,0,0,0.2565,None,747,1.3127,9.46,3.4,2.92
company_09054,Ambika Energy 109 Partnership Firm,0,0,0,0.1052,None,721,1.5165,3.47,3.25,1.45
company_09055,Ambika Infotech 647 Partnership Firm,1,0,1,0.9261,revenue_inflation,741,0.9406,23.79,42.87,6.62
company_09056,Bharat Logistics 256 LLP,1,0,1,0.9284,benami_siphoning,659,1.6221,17.03,29.29,8.72
company_09057,Kalyani Renewables 801 LLP,0,0,0,0.1876,None,670,1.4364,4.38,3.73,6.97
company_09058,Apex Retail 518 Partnership Firm,1,0,1,0.9066,evergreening,617,0.7966,19.04,10.12,18.28
company_09059,Urja Energy 697 LLP,1,0,1,0.749,revenue_inflation,662,1.4757,32.09,23.85,4.49
company_09060,Ambika Retail 199 Private Limited,0,0,0,0.2668,None,739,1.233,3.79,3.75,2.48
company_09061,Karan Chemicals 600 Private Limited,0,0,0,0.2708,None,818,2.277,2.62,4.45,2.8
company_09062,Matrix Foods 956 Private Limited,0,0,0,0.23,None,739,1.7111,2.88,2.99,1.83
company_09063,Urja Healthcare 216 LLP,1,0,1,0.8757,shell_company,569,1.0173,35.34,36.61,7.64
company_09064,Radhe Solutions 570 LLP,0,0,0,0.1132,None,730,0.9821,5.34,4.0,2.17
company_09065,Kalyani Retail 904 Private Limited,0,0,0,0.2667,None,810,1.4778,2.77,3.07,2.46
company_09066,Apex Enterprises 462 LLP,0,0,0,0.3145,None,772,1.2709,5.37,7.0,1.37
company_09067,Karan Infotech 185 LLP,0,0,0,0.332,None,720,1.3438,4.67,4.26,2.1
company_09068,Vidya Solutions 922 Partnership Firm,0,0,0,0.3443,None,674,2.021,5.44,3.8,2.78
company_09069,Aditya Textiles 953 Private Limited,0,0,0,0.1964,None,762,2.4667,6.31,4.33,2.01
company_09070,Vanguard Logistics 253 LLP,0,0,0,0.0943,None,766,1.2796,3.04,7.97,3.14
company_09071,Surya Solutions 292 Private Limited,1,0,1,0.8443,revenue_inflation,656,1.1566,33.63,26.8,5.99
company_09072,Ganesh Pharma 552 Private Limited,0,0,0,0.0928,None,723,1.2535,5.46,6.25,1.66
company_09073,Surya Infrastructure 495 Partnership Firm,0,0,0,0.3068,None,726,1.7853,9.23,5.08,7.19
company_09074,Karan Retail 804 Private Limited,0,0,0,0.0996,None,729,1.1209,7.76,3.74,3.29
company_09075,Arogya Foods 827 Partnership Firm,0,0,0,0.3357,None,756,1.3971,11.37,3.6,1.91
company_09076,Hindustan Solutions 119 LLP,1,0,1,0.7243,shell_company,515,0.7691,50.9,32.59,5.38
company_09077,Zenith Renewables 175 Partnership Firm,0,0,0,0.0622,None,789,1.1422,7.13,4.62,3.86
company_09078,Karan Automotive 558 Private Limited,0,0,0,0.0735,None,754,1.859,4.63,3.24,1.55
company_09079,Navrachana Infotech 642 Partnership Firm,0,0,0,0.2713,None,840,1.2937,3.56,2.91,2.42
company_09080,Arogya Infotech 901 LLP,0,0,0,0.3413,None,733,1.2014,5.13,3.8,4.34
company_09081,Surya Healthcare 531 Private Limited,0,0,0,0.3124,None,737,1.2588,4.96,3.5,2.86
company_09082,Matrix Foods 407 Private Limited,0,0,0,0.0433,None,702,1.244,3.77,3.77,2.28
company_09083,Zenith Infrastructure 300 Partnership Firm,0,0,0,0.0318,None,766,1.6838,3.92,7.72,1.89
company_09084,Kalyani Logistics 772 Partnership Firm,1,0,1,0.8717,circular_trading,583,0.2,30.32,16.77,18.33
company_09085,Shivam Healthcare 779 Private Limited,0,0,0,0.2617,None,705,0.9595,5.31,6.08,2.21
company_09086,Aditya Solutions 658 Private Limited,0,0,0,0.341,None,748,0.6487,8.05,3.38,1.48
company_09087,Radhe Pharma 359 Partnership Firm,0,0,0,0.1989,None,726,0.9579,7.9,4.49,2.31
company_09088,Bharat Infotech 837 Private Limited,1,0,1,0.8606,revenue_inflation,611,0.5368,33.73,32.72,8.13
company_09089,Apex Metals 685 Partnership Firm,0,0,0,0.3198,None,754,1.5448,4.55,5.24,3.56
company_09090,Surya Retail 196 LLP,0,0,0,0.2544,None,790,1.3139,3.7,4.39,2.65
company_09091,Radhe Renewables 708 LLP,1,0,1,0.7751,shell_company,564,0.4545,29.13,29.51,3.86
company_09092,Zenith Infrastructure 116 LLP,0,0,0,0.2227,None,802,1.6911,5.26,3.13,0.59
company_09093,Navrachana Energy 500 Partnership Firm,0,0,0,0.2491,None,756,1.5445,2.07,2.73,1.66
company_09094,Aditya Infotech 258 Private Limited,0,0,0,0.1163,None,734,1.7622,4.22,4.48,3.38
company_09095,Delta Foods 181 Partnership Firm,0,0,0,0.2275,None,783,1.5694,2.52,5.83,1.23
company_09096,Ambika Power 417 Private Limited,0,0,0,0.0619,None,790,1.2518,3.44,4.0,1.02
company_09097,Aditya Retail 754 Partnership Firm,0,0,0,0.2883,None,753,1.069,4.16,5.79,3.53
company_09098,Bharat Pharma 719 Partnership Firm,1,0,1,0.9436,shell_company,544,0.8287,63.94,26.92,10.08
company_09099,Delta Industries 765 LLP,0,0,0,0.2005,None,802,1.6738,12.31,4.75,0.79
company_09100,Infinity Enterprises 880 LLP,0,0,0,0.0153,None,662,2.0454,9.78,4.91,2.15
company_09101,Delta Infrastructure 101 LLP,1,0,1,0.9414,benami_siphoning,624,0.8315,15.76,35.08,10.03
company_09102,Vidya Builders 680 Partnership Firm,0,0,0,0.2484,None,754,1.1712,4.35,2.26,1.93
company_09103,Vidya Metals 920 LLP,0,0,0,0.1667,None,778,1.2929,4.18,4.73,5.82
company_09104,Tejas Solutions 801 LLP,0,0,0,0.1292,None,736,1.3538,3.81,4.94,1.91
company_09105,Sterling Renewables 297 LLP,0,0,0,0.048,None,812,2.2873,7.46,2.65,0.61
company_09106,Surya Textiles 858 Partnership Firm,0,0,0,0.105,None,746,1.6123,4.47,3.62,2.06
company_09107,Karan Metals 753 Partnership Firm,0,0,0,0.0137,None,750,1.131,3.79,3.89,2.42
company_09108,Surya Retail 915 LLP,0,0,0,0.3259,None,704,1.8707,5.58,4.21,1.95
company_09109,Apex Industries 596 LLP,0,0,0,0.2439,None,780,1.218,3.84,2.56,1.16
company_09110,Zenith Logistics 802 Private Limited,0,0,0,0.2313,None,755,1.0771,3.58,3.81,1.33
company_09111,Tejas Foods 126 Private Limited,1,0,1,0.663,benami_siphoning,587,0.8319,9.12,20.28,5.05
company_09112,Karan Renewables 953 Private Limited,0,0,0,0.0767,None,742,1.1199,5.66,7.49,1.51
company_09113,Tejas Logistics 403 Partnership Firm,0,0,0,0.1623,None,792,1.6597,3.03,3.81,1.59
company_09114,Apex Pharma 586 LLP,0,0,0,0.1469,None,723,0.9412,1.84,3.08,2.44
company_09115,Surya Textiles 693 Private Limited,0,0,0,0.1218,None,733,1.1459,9.54,3.18,1.63
company_09116,Kalyani Power 712 Partnership Firm,0,0,0,0.0402,None,732,1.5105,3.93,4.04,1.72
company_09117,Navrachana Chemicals 102 Private Limited,0,0,0,0.3081,None,756,1.2535,3.94,3.14,2.63
company_09118,Matrix Enterprises 274 Private Limited,0,0,0,0.1424,None,787,1.2652,2.62,2.59,0.69
company_09119,Sterling Infotech 775 LLP,0,0,0,0.1912,None,815,1.6768,3.86,4.06,1.26
company_09120,Zenith Healthcare 919 LLP,0,0,0,0.2757,None,767,1.5154,2.68,3.27,1.76
company_09121,Hindustan Automotive 621 Private Limited,0,0,0,0.2872,None,758,1.1617,4.31,3.78,2.6
company_09122,Karan Power 665 Partnership Firm,0,0,0,0.1563,None,706,1.8437,3.01,2.27,2.47
company_09123,Delta Industries 200 LLP,0,0,0,0.2606,None,779,0.7946,5.23,7.62,2.17
company_09124,Arogya Retail 922 LLP,0,0,0,0.2918,None,765,1.0774,4.46,4.38,2.3
company_09125,Surya Infotech 727 LLP,0,0,0,0.3042,None,748,1.2908,3.2,4.66,2.0
company_09126,Shivam Industries 139 Partnership Firm,1,0,1,0.9212,shell_company,482,1.4159,40.03,22.68,7.79
company_09127,Apex Textiles 657 LLP,0,0,0,0.1029,None,725,1.5303,6.86,3.15,3.33
company_09128,Zenith Solutions 301 LLP,0,0,0,0.1526,None,792,2.5285,3.56,2.98,1.83
company_09129,Aditya Renewables 849 LLP,0,0,0,0.2084,None,794,2.8473,6.13,4.36,1.44
company_09130,Shivam Chemicals 874 Private Limited,0,0,0,0.112,None,759,1.2276,4.63,3.59,2.0
company_09131,Arogya Automotive 625 LLP,0,0,0,0.1205,None,821,2.1762,7.68,3.54,1.61
company_09132,Bharat Healthcare 984 Partnership Firm,1,0,1,0.9773,evergreening,676,0.5514,42.66,22.8,15.9
company_09133,Ambika Chemicals 793 LLP,0,0,0,0.2341,None,745,1.5355,6.43,3.73,1.87
company_09134,Ganesh Chemicals 992 LLP,0,0,0,0.0512,None,720,1.1069,2.54,3.32,3.86
company_09135,Ganesh Logistics 376 Private Limited,0,0,0,0.1541,None,739,0.8466,3.97,3.48,2.22
company_09136,Matrix Pharma 151 Private Limited,0,0,0,0.3347,None,738,1.7759,8.19,5.0,1.45
company_09137,Hindustan Textiles 711 LLP,0,0,0,0.2455,None,722,1.2924,4.82,3.96,2.79
company_09138,Navrachana Metals 456 Partnership Firm,0,0,0,0.0502,None,791,1.4317,4.61,4.72,1.11
company_09139,Matrix Energy 117 Private Limited,0,0,0,0.3295,None,726,1.8523,3.62,3.22,2.67
company_09140,Hindustan Metals 854 Private Limited,1,0,1,0.6508,evergreening,652,0.2,9.51,8.08,11.67
company_09141,Bhaskar Enterprises 174 LLP,1,0,1,0.9455,benami_siphoning,687,1.3044,34.25,29.11,7.7
company_09142,Karan Power 983 LLP,0,0,0,0.2796,None,791,1.4866,5.53,3.78,2.21
company_09143,Arogya Industries 260 LLP,1,0,1,0.9829,circular_trading,688,0.9171,49.92,17.03,11.26
company_09144,Vidya Renewables 164 Partnership Firm,0,0,0,0.3109,None,767,1.4151,6.24,3.03,2.73
company_09145,Hindustan Chemicals 542 LLP,0,0,0,0.2759,None,751,1.3171,3.79,5.82,2.19
company_09146,Vanguard Builders 365 Private Limited,0,0,0,0.0807,None,842,1.9143,4.91,3.09,1.72
company_09147,Surya Infrastructure 103 Private Limited,0,0,0,0.2588,None,757,1.6716,3.2,2.84,1.51
company_09148,Karan Automotive 360 Partnership Firm,0,0,0,0.2555,None,686,1.466,2.49,3.68,4.05
company_09149,Tejas Power 227 Partnership Firm,0,0,0,0.1246,None,758,0.9051,1.37,2.87,2.03
company_09150,Zenith Infrastructure 356 Private Limited,0,0,0,0.0757,None,709,1.4048,5.11,6.12,1.18
company_09151,Arogya Textiles 262 LLP,0,0,0,0.2538,None,740,1.4152,6.24,3.31,2.52
company_09152,Shivam Textiles 440 Private Limited,0,1,1,0.6259,seasonal_manipulation,740,1.4108,6.73,5.44,1.57
company_09153,Radhe Automotive 961 Private Limited,0,0,0,0.2996,None,802,1.8686,6.03,3.44,0.81
company_09154,Matrix Textiles 885 Private Limited,0,0,0,0.08,None,729,1.6717,5.81,5.21,3.0
company_09155,Hindustan Foods 903 Private Limited,1,0,1,0.8628,circular_trading,642,1.6171,32.64,50.65,9.75
company_09156,Ganesh Retail 554 Partnership Firm,0,0,0,0.0836,None,734,1.7217,7.65,4.62,2.16
company_09157,Shivam Enterprises 333 Partnership Firm,0,0,0,0.0776,None,736,1.3154,4.15,3.73,1.86
company_09158,Hindustan Infotech 156 LLP,0,0,0,0.1549,None,807,1.7545,3.53,4.19,1.59
company_09159,Delta Industries 563 Private Limited,0,0,0,0.288,None,703,1.7257,3.51,4.23,2.96
company_09160,Surya Power 313 LLP,0,0,0,0.2234,None,691,1.2145,7.42,3.6,2.52
company_09161,Apex Retail 687 LLP,0,0,0,0.2176,None,735,1.2288,3.38,3.29,1.63
company_09162,Bhaskar Metals 803 Partnership Firm,0,0,0,0.0665,None,682,1.8803,7.41,5.42,1.86
company_09163,Shivam Healthcare 831 Private Limited,0,0,0,0.2478,None,747,2.1787,3.22,2.68,1.49
company_09164,Surya Solutions 832 LLP,0,0,0,0.214,None,769,1.3516,3.68,4.28,3.95
company_09165,Shivam Automotive 179 LLP,0,1,1,0.6314,revenue_inflation,791,0.9033,3.44,9.2,2.88
company_09166,Aditya Power 375 LLP,0,0,0,0.1852,None,716,1.2799,5.09,7.03,2.69
company_09167,Vidya Retail 490 Private Limited,0,0,0,0.0887,None,677,1.8131,7.9,3.69,2.23
company_09168,Kalyani Retail 422 LLP,0,0,0,0.1906,None,694,1.4757,2.76,2.94,2.03
company_09169,Zenith Retail 987 LLP,0,0,0,0.2638,None,772,0.9545,5.37,2.89,1.43
company_09170,Vanguard Pharma 939 Partnership Firm,0,0,0,0.1534,None,760,0.6996,6.41,3.65,1.88
company_09171,Radhe Automotive 177 LLP,0,0,0,0.0151,None,788,1.1718,7.05,4.11,2.39
company_09172,Delta Enterprises 797 Partnership Firm,0,0,0,0.3264,None,743,1.5739,3.52,5.94,3.48
company_09173,Arogya Infrastructure 174 Partnership Firm,0,0,0,0.1935,None,756,1.5032,6.43,3.73,2.71
company_09174,Aditya Logistics 883 LLP,0,0,0,0.1559,None,788,1.2261,3.63,3.91,1.83
company_09175,Kalyani Retail 908 LLP,0,0,0,0.115,None,779,2.1756,6.23,4.7,5.56
company_09176,Hindustan Solutions 931 LLP,0,0,0,0.254,None,791,1.9355,4.62,4.05,1.77
company_09177,Navrachana Solutions 817 LLP,0,0,0,0.2898,None,722,1.5653,4.09,4.14,1.9
company_09178,Vanguard Automotive 565 Private Limited,0,0,0,0.2155,None,702,1.4589,4.66,5.75,2.56
company_09179,Navrachana Textiles 575 LLP,0,0,0,0.0335,None,753,1.3107,4.73,3.34,3.14
company_09180,Infinity Automotive 594 LLP,0,0,0,0.0736,None,751,2.0783,8.89,2.48,2.79
company_09181,Vidya Renewables 480 Partnership Firm,0,0,0,0.1408,None,777,1.3679,3.13,3.5,1.52
company_09182,Surya Renewables 930 LLP,0,0,0,0.332,None,746,1.5154,4.22,3.05,2.6
company_09183,Vanguard Infrastructure 668 LLP,0,0,0,0.2417,None,693,1.4399,5.41,2.62,5.12
company_09184,Kalyani Enterprises 759 LLP,0,0,0,0.1807,None,752,1.4021,6.95,4.21,3.39
company_09185,Hindustan Textiles 266 Private Limited,0,0,0,0.1738,None,784,1.2449,3.59,5.56,1.65
company_09186,Bharat Metals 182 LLP,1,0,1,0.9856,evergreening,679,1.1278,50.0,14.19,14.95
company_09187,Vidya Retail 664 Partnership Firm,0,0,0,0.2459,None,696,1.1702,2.53,4.81,2.93
company_09188,Surya Infrastructure 105 Private Limited,0,0,0,0.316,None,732,1.9542,6.22,3.62,2.06
company_09189,Aditya Chemicals 700 Partnership Firm,0,0,0,0.3283,None,808,1.2114,5.55,4.11,1.32
company_09190,Bharat Logistics 708 Partnership Firm,0,0,0,0.0356,None,759,1.0466,7.11,5.14,3.42
company_09191,Navrachana Builders 714 Partnership Firm,0,0,0,0.0536,None,681,1.6359,3.35,3.27,2.21
company_09192,Shivam Pharma 330 LLP,0,0,0,0.0803,None,800,1.2565,4.89,5.75,1.51
company_09193,Navrachana Energy 369 LLP,0,0,0,0.0579,None,762,1.8331,5.63,3.4,1.74
company_09194,Navrachana Industries 141 Partnership Firm,0,0,0,0.3376,None,738,1.0969,8.96,3.41,1.53
company_09195,Surya Retail 702 Partnership Firm,0,0,0,0.2756,None,749,0.9206,2.91,2.64,2.3
company_09196,Vidya Retail 699 Private Limited,0,0,0,0.3365,None,728,2.4815,5.71,4.88,2.44
company_09197,Karan Renewables 131 Private Limited,0,0,0,0.2208,None,750,1.7198,5.0,2.97,2.44
company_09198,Urja Industries 129 Private Limited,0,0,0,0.2927,None,697,2.1141,6.8,6.72,3.68
company_09199,Delta Foods 752 Partnership Firm,0,0,0,0.0175,None,862,1.7098,6.86,7.48,1.38
company_09200,Delta Retail 874 Partnership Firm,0,0,0,0.1536,None,744,1.6336,3.52,5.55,2.15
company_09201,Vidya Retail 263 LLP,0,0,0,0.1145,None,711,1.2999,5.92,6.1,3.46
company_09202,Aditya Enterprises 497 LLP,0,0,0,0.2188,None,724,1.4881,4.74,3.37,1.71
company_09203,Tejas Enterprises 149 Partnership Firm,0,0,0,0.1237,None,755,1.5287,7.35,4.95,2.51
company_09204,Bhaskar Enterprises 825 Private Limited,0,0,0,0.2321,None,751,1.3627,9.46,3.33,2.51
company_09205,Vanguard Textiles 972 Private Limited,1,0,1,0.9226,benami_siphoning,695,1.0809,41.36,20.38,13.65
company_09206,Surya Infrastructure 465 Private Limited,0,0,0,0.0814,None,703,1.9223,6.59,6.64,2.79
company_09207,Bhaskar Logistics 960 LLP,0,0,0,0.0118,None,811,1.8774,6.69,4.14,0.3
company_09208,Kalyani Pharma 874 Private Limited,0,0,0,0.1669,None,664,0.756,3.31,2.9,2.84
company_09209,Shivam Textiles 524 Private Limited,0,0,0,0.0885,None,735,1.1657,4.76,3.47,2.79
company_09210,Urja Metals 777 LLP,0,0,0,0.0104,None,753,1.8723,4.13,3.46,2.94
company_09211,Delta Energy 160 Private Limited,0,1,1,0.409,seasonal_manipulation,733,1.1911,4.3,5.43,3.77
company_09212,Radhe Industries 546 Partnership Firm,0,0,0,0.1127,None,789,1.4526,3.55,2.88,1.05
company_09213,Matrix Infrastructure 800 LLP,0,0,0,0.2149,None,735,1.0791,2.61,2.56,2.88
company_09214,Kalyani Healthcare 400 LLP,1,0,1,0.6853,revenue_inflation,677,0.9956,18.1,38.93,4.27
company_09215,Matrix Healthcare 871 LLP,0,0,0,0.2021,None,760,1.2863,6.4,5.44,1.91
company_09216,Zenith Solutions 209 LLP,0,0,0,0.1464,None,661,1.6164,7.78,6.0,2.89
company_09217,Matrix Enterprises 334 Partnership Firm,0,0,0,0.2852,None,807,1.1511,2.27,3.52,0.59
company_09218,Urja Healthcare 399 Private Limited,0,0,0,0.1908,None,781,0.4183,7.57,8.25,1.63
company_09219,Ganesh Infotech 718 Partnership Firm,0,0,0,0.1053,None,789,1.8013,4.25,3.42,1.8
company_09220,Urja Builders 361 Partnership Firm,0,0,0,0.1107,None,702,2.1552,3.1,3.86,3.21
company_09221,Ganesh Enterprises 741 LLP,0,0,0,0.2864,None,790,1.9907,5.81,3.4,3.6
company_09222,Urja Builders 770 Partnership Firm,1,0,1,0.9095,shell_company,528,0.8859,48.43,38.18,6.28
company_09223,Sterling Enterprises 929 Private Limited,0,0,0,0.1464,None,715,0.7391,3.52,4.09,2.41
company_09224,Sterling Chemicals 347 Partnership Firm,0,0,0,0.0726,None,751,1.619,4.9,3.69,2.59
company_09225,Infinity Builders 711 Partnership Firm,1,0,1,0.6361,seasonal_manipulation,741,0.7896,16.46,7.61,7.94
company_09226,Apex Logistics 361 Partnership Firm,0,0,0,0.0118,None,817,1.9208,3.67,2.9,0.99
company_09227,Tejas Infrastructure 888 LLP,0,0,0,0.3205,None,749,0.9465,3.84,3.18,1.63
company_09228,Tejas Solutions 208 LLP,0,0,0,0.1602,None,767,1.2027,3.44,5.24,1.83
company_09229,Ganesh Solutions 358 Private Limited,0,0,0,0.0528,None,740,1.3708,2.8,3.88,2.28
company_09230,Karan Builders 228 Partnership Firm,1,0,1,0.7594,circular_trading,595,0.8746,17.02,14.06,4.82
company_09231,Infinity Solutions 362 Private Limited,0,0,0,0.2313,None,806,1.9886,4.18,4.01,3.68
company_09232,Kalyani Power 244 Private Limited,0,0,0,0.0838,None,861,1.8859,4.77,3.99,0.03
company_09233,Karan Power 208 Partnership Firm,0,0,0,0.0527,None,795,1.2391,2.31,4.11,1.61
company_09234,Matrix Automotive 886 Partnership Firm,0,0,0,0.04,None,709,1.6869,2.63,5.67,3.2
company_09235,Karan Energy 239 Partnership Firm,0,0,0,0.3474,None,660,1.1969,5.0,5.03,4.09
company_09236,Aditya Infrastructure 232 LLP,0,0,0,0.0262,None,782,1.4872,4.32,3.17,0.79
company_09237,Shivam Retail 449 Partnership Firm,0,0,0,0.1134,None,787,1.533,4.17,3.02,2.46
company_09238,Delta Retail 720 Private Limited,0,0,0,0.147,None,793,1.996,3.99,3.51,0.83
company_09239,Vanguard Logistics 211 Partnership Firm,0,0,0,0.3331,None,689,1.1157,1.98,5.15,3.35
company_09240,Infinity Renewables 683 Partnership Firm,0,0,0,0.1501,None,754,1.4288,7.94,4.59,2.69
company_09241,Shivam Metals 901 Private Limited,0,0,0,0.1281,None,699,1.4005,4.38,4.13,1.08
company_09242,Ambika Healthcare 761 Private Limited,0,0,0,0.2223,None,672,1.0451,3.15,5.79,2.1
company_09243,Vanguard Infrastructure 866 LLP,0,0,0,0.2804,None,719,0.9502,2.48,5.04,2.93
company_09244,Sterling Builders 262 Partnership Firm,0,0,0,0.3113,None,715,1.7293,3.82,3.13,2.17
company_09245,Hindustan Power 889 Partnership Firm,0,0,0,0.0438,None,692,1.7107,4.16,3.55,4.06
company_09246,Vidya Infrastructure 769 Partnership Firm,1,0,1,0.8723,evergreening,704,0.5283,21.55,25.91,16.38
company_09247,Kalyani Enterprises 349 Partnership Firm,0,0,0,0.1887,None,734,0.8506,5.83,3.04,1.95
company_09248,Hindustan Retail 545 Private Limited,0,0,0,0.0502,None,746,1.4592,2.65,4.11,2.48
company_09249,Karan Power 139 Partnership Firm,0,0,0,0.2632,None,732,1.7202,3.68,8.02,1.97
company_09250,Shivam Energy 843 Private Limited,1,0,1,0.8366,evergreening,659,0.2892,17.15,8.55,8.91
company_09251,Sterling Builders 145 Private Limited,0,0,0,0.0981,None,746,1.9061,4.26,3.16,2.33
company_09252,Surya Automotive 598 LLP,0,0,0,0.1884,None,745,1.1286,2.42,3.15,2.0
company_09253,Hindustan Pharma 253 Partnership Firm,0,0,0,0.25,None,689,1.4285,1.42,4.9,4.63
company_09254,Tejas Solutions 736 Partnership Firm,0,0,0,0.201,None,707,1.259,5.05,4.9,1.93
company_09255,Bhaskar Power 780 Partnership Firm,0,0,0,0.0952,None,708,1.0944,2.74,2.4,2.28
company_09256,Infinity Pharma 315 Partnership Firm,0,0,0,0.0836,None,758,1.7349,4.2,3.32,3.93
company_09257,Navrachana Industries 934 LLP,0,0,0,0.0234,None,791,1.6533,4.92,3.48,0.66
company_09258,Ganesh Automotive 477 Private Limited,0,0,0,0.0909,None,812,1.4547,6.84,3.25,2.5
company_09259,Ganesh Infrastructure 609 Private Limited,0,0,0,0.1859,None,714,1.033,4.28,4.33,1.24
company_09260,Bhaskar Metals 724 LLP,0,0,0,0.2146,None,762,1.384,1.84,3.33,1.33
company_09261,Urja Foods 415 Partnership Firm,0,0,0,0.2725,None,746,2.6055,4.14,5.23,2.92
company_09262,Delta Retail 836 Partnership Firm,0,0,0,0.0966,None,793,1.115,3.42,6.94,3.44
company_09263,Vidya Foods 738 Partnership Firm,0,0,0,0.0196,None,752,1.7892,5.91,4.48,3.19
company_09264,Zenith Solutions 365 Private Limited,0,0,0,0.2944,None,696,2.118,4.54,6.78,1.87
company_09265,Vanguard Healthcare 550 LLP,0,0,0,0.0141,None,747,1.5486,3.85,3.82,2.34
company_09266,Surya Automotive 156 Private Limited,0,0,0,0.0645,None,754,1.4925,8.76,3.73,3.1
company_09267,Bharat Logistics 632 LLP,1,0,1,0.864,revenue_inflation,712,0.6964,37.51,46.47,8.04
company_09268,Ganesh Metals 494 Partnership Firm,0,0,0,0.1966,None,736,1.6414,5.69,4.32,2.5
company_09269,Kalyani Foods 851 LLP,0,0,0,0.3141,None,748,2.0552,4.36,3.08,2.09
company_09270,Vanguard Logistics 728 Partnership Firm,0,0,0,0.0323,None,785,1.9146,3.28,5.38,1.14
company_09271,Surya Infrastructure 364 LLP,0,0,0,0.2213,None,734,2.2443,3.47,4.36,2.57
company_09272,Bharat Energy 673 LLP,0,0,0,0.3247,None,678,1.9195,3.95,6.61,2.7
company_09273,Sterling Metals 827 LLP,0,0,0,0.0565,None,727,1.4617,5.7,2.87,2.44
company_09274,Hindustan Logistics 199 Private Limited,1,0,1,0.875,shell_company,600,1.091,46.09,59.73,7.88
company_09275,Aditya Chemicals 539 Private Limited,0,0,0,0.1266,None,717,1.3738,6.37,4.61,2.96
company_09276,Karan Pharma 793 Private Limited,0,0,0,0.1714,None,682,1.2133,5.03,3.07,3.09
company_09277,Sterling Builders 650 Private Limited,0,0,0,0.3095,None,705,0.8159,3.8,3.55,5.43
company_09278,Tejas Retail 482 LLP,0,0,0,0.1045,None,650,1.1294,3.66,9.51,2.92
company_09279,Shivam Energy 207 Private Limited,1,0,1,0.7806,shell_company,565,0.4816,35.23,32.44,7.82
company_09280,Apex Pharma 759 Private Limited,0,0,0,0.1168,None,674,1.9143,5.24,5.76,2.6
company_09281,Urja Infrastructure 363 Partnership Firm,0,0,0,0.1456,None,737,2.0775,2.85,2.98,2.53
company_09282,Matrix Infrastructure 719 LLP,0,0,0,0.3436,None,748,0.8627,3.2,11.11,1.37
company_09283,Tejas Renewables 378 LLP,0,0,0,0.239,None,715,1.1138,6.54,5.99,1.92
company_09284,Vanguard Pharma 204 Partnership Firm,0,0,0,0.2801,None,720,1.3955,6.17,4.25,3.23
company_09285,Navrachana Renewables 475 Private Limited,0,0,0,0.1691,None,706,1.3447,3.34,3.08,2.03
company_09286,Arogya Builders 436 LLP,1,0,1,0.5401,shell_company,493,1.223,27.57,28.76,6.84
company_09287,Matrix Logistics 805 Private Limited,0,0,0,0.1405,None,774,1.4964,3.7,7.28,1.06
company_09288,Navrachana Automotive 683 LLP,0,0,0,0.0244,None,739,1.0746,4.32,3.91,1.75
company_09289,Radhe Enterprises 543 Partnership Firm,0,0,0,0.2152,None,688,2.0074,2.83,3.65,3.23
company_09290,Arogya Automotive 355 Partnership Firm,0,0,0,0.0871,None,759,1.5967,4.45,3.32,5.41
company_09291,Vidya Metals 385 LLP,0,0,0,0.201,None,759,1.8474,2.85,7.08,2.28
